hour,day_of_week,month,is_weekend,is_rush_hour,weather,temperature,precipitation,road_construction,accident,traffic_volume,speed,congestion_level,travel_time
15,6,7,1,0,Fog,17.1,0.0,0,0,308,42.2,1,14.2
16,6,7,1,0,Cloudy,26.7,0.0,0,0,337,57.8,0,10.4
17,6,7,1,1,Cloudy,23.3,0.0,0,0,995,15.2,3,39.6
18,6,7,1,1,Rain,23.9,0.03,0,0,643,31.6,2,19.0
19,6,7,1,1,Snow,37.8,0.88,0,0,717,10.3,3,58.3
20,6,7,1,0,Cloudy,26.3,0.0,0,0,359,46.9,1,12.8
21,6,7,1,0,Cloudy,23.1,0.0,0,0,439,69.8,0,8.6
22,6,7,1,0,Rain,20.3,0.16,0,0,273,49.7,1,12.1
23,6,7,1,0,Snow,10.2,0.39,0,0,225,31.2,2,19.3
0,0,7,0,0,Fog,19.1,0.0,0,0,472,44.6,1,13.5
1,0,7,0,0,Fog,22.6,0.0,0,0,538,59.0,0,10.2
2,0,7,0,0,Snow,20.5,0.07,0,0,297,42.6,1,14.1
3,0,7,0,0,Clear,28.9,0.0,0,0,447,63.9,0,9.4
4,0,7,0,0,Snow,11.6,0.35,0,0,328,25.9,2,23.2
5,0,7,0,0,Rain,19.8,0.66,0,0,372,50.0,0,12.0
6,0,7,0,0,Snow,27.2,0.65,0,0,319,75.2,0,8.0
7,0,7,0,1,Clear,0.8,0.0,0,0,1062,16.9,3,35.6
8,0,7,0,1,Cloudy,20.3,0.0,0,0,909,34.5,2,17.4
9,0,7,0,1,Rain,24.7,0.26,0,0,930,10.0,3,60.0
10,0,7,0,0,Rain,16.1,0.97,0,0,367,43.5,1,13.8
11,0,7,0,0,Snow,10.2,2.9,0,0,385,39.4,1,15.2
12,0,7,0,0,Clear,32.0,0.0,0,0,535,62.6,0,9.6
13,0,7,0,0,Clear,20.0,0.0,0,0,447,38.2,1,15.7
14,0,7,0,0,Rain,21.1,0.02,0,0,465,29.2,2,20.6
15,0,7,0,0,Fog,2.5,0.0,0,0,505,52.3,0,11.5
16,0,7,0,0,Clear,33.9,0.0,0,0,544,66.4,0,9.0
17,0,7,0,1,Fog,32.7,0.0,0,0,1041,10.0,3,60.0
18,0,7,0,1,Rain,29.1,2.84,0,0,1003,29.9,2,20.0
19,0,7,0,1,Rain,24.5,1.51,0,0,727,11.0,3,54.5
20,0,7,0,0,Cloudy,2.1,0.0,0,0,542,64.8,0,9.3
21,0,7,0,0,Clear,26.2,0.0,0,0,544,51.0,0,11.8
22,0,7,0,0,Clear,1.2,0.0,0,0,526,72.0,0,8.3
23,0,7,0,0,Snow,23.5,0.39,0,0,321,23.6,2,25.4
0,1,7,0,0,Clear,23.1,0.0,0,0,496,65.4,0,9.2
1,1,7,0,0,Cloudy,19.7,0.0,0,0,483,59.3,0,10.1
2,1,7,0,0,Clear,20.3,0.0,0,0,485,58.0,0,10.4
3,1,7,0,0,Rain,16.0,0.05,0,0,376,56.6,0,10.6
4,1,7,0,0,Clear,22.9,0.0,0,0,531,60.1,0,10.0
5,1,7,0,0,Cloudy,24.9,0.0,0,0,552,78.8,0,7.6
6,1,7,0,0,Snow,32.1,0.52,0,0,401,55.9,0,10.7
7,1,7,0,1,Clear,26.2,0.0,0,0,1001,10.0,3,60.0
8,1,7,0,1,Cloudy,23.7,0.0,0,0,975,11.3,3,53.3
9,1,7,0,1,Cloudy,12.7,0.0,0,0,1085,23.3,2,25.7
10,1,7,0,0,Rain,24.8,0.19,0,0,457,56.5,0,10.6
11,1,7,0,0,Snow,26.9,0.6,0,0,339,34.7,2,17.3
12,1,7,0,0,Cloudy,12.7,0.0,0,0,552,72.1,0,8.3
13,1,7,0,0,Cloudy,10.8,0.0,0,0,515,78.3,0,7.7
14,1,7,0,0,Rain,24.2,0.17,0,0,424,51.9,0,11.6
15,1,7,0,0,Snow,35.5,0.01,0,0,440,53.2,0,11.3
16,1,7,0,0,Snow,24.1,0.27,0,0,246,46.5,1,12.9
17,1,7,0,1,Cloudy,18.8,0.0,0,0,784,47.9,1,12.5
18,1,7,0,1,Fog,33.5,0.0,0,0,1189,10.0,3,60.0
19,1,7,0,1,Snow,32.2,0.23,0,0,736,29.9,2,20.1
20,1,7,0,0,Fog,37.0,0.0,0,0,528,41.7,1,14.4
21,1,7,0,0,Snow,28.9,0.08,0,0,438,19.3,3,31.1
22,1,7,0,0,Cloudy,28.2,0.0,1,0,405,60.1,0,10.0
23,1,7,0,0,Cloudy,13.3,0.0,0,0,529,38.0,1,15.8
0,2,7,0,0,Fog,3.4,0.0,0,0,470,45.2,1,13.3
1,2,7,0,0,Clear,22.2,0.0,0,0,553,61.1,0,9.8
2,2,7,0,0,Fog,19.8,0.0,0,0,446,49.8,1,12.1
3,2,7,0,0,Rain,19.8,0.29,0,0,477,41.8,1,14.4
4,2,7,0,0,Clear,13.8,0.0,0,0,404,75.1,0,8.0
5,2,7,0,0,Snow,17.5,0.29,0,0,403,58.2,0,10.3
6,2,7,0,0,Clear,8.2,0.0,0,1,364,22.0,2,27.3
7,2,7,0,1,Clear,12.6,0.0,0,0,1169,10.0,3,60.0
8,2,7,0,1,Rain,6.1,0.15,0,0,1050,15.2,3,39.6
9,2,7,0,1,Rain,5.7,0.29,0,0,896,10.0,3,60.0
10,2,7,0,0,Clear,18.1,0.0,0,0,494,57.3,0,10.5
11,2,7,0,0,Snow,13.4,0.74,0,0,488,55.1,0,10.9
12,2,7,0,0,Rain,15.4,1.08,1,0,478,33.2,2,18.1
13,2,7,0,0,Snow,4.0,0.26,0,0,339,29.1,2,20.6
14,2,7,0,0,Fog,14.8,0.0,0,0,489,55.2,0,10.9
15,2,7,0,0,Cloudy,15.9,0.0,0,0,459,56.5,0,10.6
16,2,7,0,0,Cloudy,12.3,0.0,0,1,349,20.9,2,28.7
17,2,7,0,1,Fog,20.7,0.0,0,0,1165,10.0,3,60.0
18,2,7,0,1,Clear,5.5,0.0,0,0,945,40.1,1,15.0
19,2,7,0,1,Rain,10.6,0.09,0,0,1015,10.0,3,60.0
20,2,7,0,0,Rain,4.4,0.0,0,0,324,48.7,1,12.3
21,2,7,0,0,Clear,21.3,0.0,0,0,415,63.6,0,9.4
22,2,7,0,0,Snow,31.6,0.93,0,0,410,43.3,1,13.9
23,2,7,0,0,Rain,23.0,0.58,0,0,341,39.8,1,15.1
0,3,7,0,0,Fog,28.9,0.0,0,0,544,28.5,2,21.0
1,3,7,0,0,Fog,28.0,0.0,0,0,505,58.8,0,10.2
2,3,7,0,0,Clear,13.7,0.0,0,0,532,68.4,0,8.8
3,3,7,0,0,Clear,16.5,0.0,0,0,501,53.5,0,11.2
4,3,7,0,0,Cloudy,36.5,0.0,0,0,494,50.8,0,11.8
5,3,7,0,0,Fog,12.8,0.0,0,0,506,55.5,0,10.8
6,3,7,0,0,Snow,6.6,1.08,0,0,530,40.5,1,14.8
7,3,7,0,1,Fog,34.5,0.0,0,0,845,10.0,3,60.0
8,3,7,0,1,Clear,39.4,0.0,0,0,964,16.9,3,35.4
9,3,7,0,1,Snow,18.4,0.21,1,0,845,10.0,3,60.0
10,3,7,0,0,Rain,16.9,0.2,0,0,366,48.2,1,12.4
11,3,7,0,0,Clear,28.3,0.0,0,0,480,62.2,0,9.6
12,3,7,0,0,Rain,14.9,1.91,1,0,529,43.4,1,13.8
13,3,7,0,0,Rain,31.9,0.75,0,0,374,38.6,1,15.5
14,3,7,0,0,Fog,17.9,0.0,0,0,470,50.4,0,11.9
15,3,7,0,0,Snow,10.7,0.34,0,0,378,62.5,0,9.6
16,3,7,0,0,Rain,22.2,0.9,0,0,367,49.6,1,12.1
17,3,7,0,1,Cloudy,28.8,0.0,0,0,1196,35.2,1,17.0
18,3,7,0,1,Cloudy,17.2,0.0,0,0,987,10.0,3,60.0
19,3,7,0,1,Rain,15.1,0.32,0,0,887,25.9,2,23.1
20,3,7,0,0,Fog,38.4,0.0,0,0,521,48.5,1,12.4
21,3,7,0,0,Snow,28.3,0.58,0,0,411,41.3,1,14.5
22,3,7,0,0,Cloudy,33.6,0.0,0,0,464,63.8,0,9.4
23,3,7,0,0,Fog,8.4,0.0,0,0,546,38.5,1,15.6
0,4,7,0,0,Snow,26.2,0.37,0,0,420,44.7,1,13.4
1,4,7,0,0,Snow,13.9,0.1,0,0,386,31.2,2,19.2
2,4,7,0,0,Clear,32.0,0.0,0,0,556,50.1,0,12.0
3,4,7,0,0,Rain,38.0,0.05,0,0,433,61.8,0,9.7
4,4,7,0,0,Snow,36.1,0.11,0,0,350,33.4,2,18.0
5,4,7,0,0,Rain,9.8,0.13,0,0,449,42.2,1,14.2
6,4,7,0,0,Rain,4.6,0.58,0,0,585,51.0,0,11.8
7,4,7,0,1,Fog,31.9,0.0,0,0,1088,10.0,3,60.0
8,4,7,0,1,Snow,39.5,0.14,0,0,743,31.4,2,19.1
9,4,7,0,1,Clear,23.7,0.0,0,0,1061,10.0,3,60.0
10,4,7,0,0,Rain,19.1,1.8,1,0,492,62.9,0,9.5
11,4,7,0,0,Cloudy,3.5,0.0,1,0,479,82.7,0,7.3
12,4,7,0,0,Rain,19.5,0.96,0,0,352,52.9,0,11.3
13,4,7,0,0,Cloudy,28.2,0.0,0,1,382,51.9,0,11.6
14,4,7,0,0,Snow,16.7,0.6,0,0,375,33.3,2,18.0
15,4,7,0,0,Cloudy,20.3,0.0,1,0,535,45.7,1,13.1
16,4,7,0,0,Snow,-11.1,0.26,0,0,434,44.1,1,13.6
17,4,7,0,1,Snow,31.0,0.03,0,0,1223,10.0,3,60.0
18,4,7,0,1,Fog,25.7,0.0,0,0,953,10.0,3,60.0
19,4,7,0,1,Fog,28.5,0.0,0,0,939,11.9,3,50.5
20,4,7,0,0,Snow,-0.5,0.48,0,0,358,49.4,1,12.1
21,4,7,0,0,Cloudy,23.6,0.0,0,0,462,36.9,1,16.3
22,4,7,0,0,Snow,21.0,0.2,0,0,404,44.1,1,13.6
23,4,7,0,0,Fog,9.6,0.0,0,0,510,30.6,2,19.6
0,5,7,1,0,Clear,19.5,0.0,0,0,156,43.5,1,13.8
1,5,7,1,0,Rain,15.5,0.6,0,0,129,64.6,0,9.3
2,5,7,1,0,Cloudy,-13.1,0.0,0,0,246,31.2,2,19.2
3,5,7,1,0,Clear,18.8,0.0,0,0,234,35.2,1,17.1
4,5,7,1,0,Clear,39.2,0.0,0,0,305,51.5,0,11.6
5,5,7,1,0,Clear,34.7,0.0,0,0,203,47.7,1,12.6
6,5,7,1,0,Snow,-3.0,1.1,0,0,339,51.2,0,11.7
7,5,7,1,1,Cloudy,23.0,0.0,0,0,673,36.0,1,16.6
8,5,7,1,1,Fog,22.8,0.0,0,0,888,10.0,3,60.0
9,5,7,1,1,Fog,16.1,0.0,0,0,968,15.1,3,39.6
10,5,7,1,0,Clear,31.4,0.0,0,0,325,50.0,1,12.0
11,5,7,1,0,Cloudy,8.0,0.0,0,0,181,43.8,1,13.7
12,5,7,1,0,Clear,22.3,0.0,0,0,287,68.8,0,8.7
13,5,7,1,0,Fog,16.9,0.0,0,0,272,51.4,0,11.7
14,5,7,1,0,Fog,-0.3,0.0,0,0,262,40.3,1,14.9
15,5,7,1,0,Rain,22.3,0.49,0,0,377,66.4,0,9.0
16,5,7,1,0,Rain,12.6,1.12,1,0,245,45.9,1,13.1
17,5,7,1,1,Rain,22.6,0.36,0,0,688,33.0,2,18.2
18,5,7,1,1,Rain,32.3,0.69,0,0,860,10.0,3,60.0
19,5,7,1,1,Cloudy,16.8,0.0,0,0,690,42.4,1,14.1
20,5,7,1,0,Cloudy,19.7,0.0,0,0,312,45.4,1,13.2
21,5,7,1,0,Rain,25.6,0.74,0,0,228,49.3,1,12.2
22,5,7,1,0,Rain,18.1,0.11,1,0,313,50.6,0,11.9
23,5,7,1,0,Rain,1.8,0.19,0,0,243,45.7,1,13.1
0,6,7,1,0,Clear,-5.1,0.0,0,0,285,60.2,0,10.0
1,6,7,1,0,Fog,27.2,0.0,0,0,345,47.2,1,12.7
2,6,7,1,0,Clear,11.4,0.0,0,0,215,62.0,0,9.7
3,6,7,1,0,Snow,24.8,0.88,0,0,212,21.8,2,27.5
4,6,7,1,0,Fog,20.4,0.0,0,0,240,39.0,1,15.4
5,6,7,1,0,Cloudy,16.4,0.0,0,0,450,63.7,0,9.4
6,6,7,1,0,Cloudy,24.3,0.0,0,0,280,51.3,0,11.7
7,6,7,1,1,Clear,4.2,0.0,0,0,821,27.3,2,22.0
8,6,7,1,1,Snow,29.9,1.36,0,0,618,22.5,2,26.7
9,6,7,1,1,Rain,29.0,0.22,0,0,843,29.1,2,20.6
10,6,7,1,0,Cloudy,34.9,0.0,0,0,248,57.7,0,10.4
11,6,7,1,0,Rain,13.4,0.28,1,0,189,41.6,1,14.4
12,6,7,1,0,Fog,16.5,0.0,0,0,337,41.7,1,14.4
13,6,7,1,0,Rain,19.9,1.46,0,0,184,59.0,0,10.2
14,6,7,1,0,Fog,23.7,0.0,1,0,289,54.7,0,11.0
15,6,7,1,0,Clear,20.2,0.0,0,0,364,75.5,0,7.9
16,6,7,1,0,Clear,18.2,0.0,0,0,258,51.4,0,11.7
17,6,7,1,1,Snow,29.2,0.5,0,0,868,14.6,3,41.2
18,6,7,1,1,Clear,17.1,0.0,0,0,660,38.6,1,15.5
19,6,7,1,1,Cloudy,11.6,0.0,0,0,1134,10.0,3,60.0
20,6,7,1,0,Snow,23.2,0.38,0,0,161,47.0,1,12.8
21,6,7,1,0,Rain,14.2,0.23,0,0,100,40.5,1,14.8
22,6,7,1,0,Snow,7.8,0.43,0,0,117,43.3,1,13.9
23,6,7,1,0,Fog,20.9,0.0,0,0,353,43.1,1,13.9
0,0,7,0,0,Fog,24.1,0.0,0,0,488,35.9,1,16.7
1,0,7,0,0,Cloudy,27.8,0.0,0,0,541,66.5,0,9.0
2,0,7,0,0,Cloudy,28.3,0.0,0,0,451,54.9,0,10.9
3,0,7,0,0,Snow,31.2,0.09,0,0,407,36.5,1,16.4
4,0,7,0,0,Clear,33.7,0.0,0,0,380,52.2,0,11.5
5,0,7,0,0,Snow,14.9,0.33,0,0,510,12.1,3,49.6
6,0,7,0,0,Fog,21.2,0.0,0,0,526,35.2,1,17.0
7,0,7,0,1,Fog,22.8,0.0,0,0,875,12.9,3,46.6
8,0,7,0,1,Rain,55.1,0.11,0,1,607,10.0,3,60.0
9,0,7,0,1,Snow,22.9,0.09,0,0,857,10.0,3,60.0
10,0,7,0,0,Rain,27.8,0.59,0,0,356,54.9,0,10.9
11,0,7,0,0,Clear,14.4,0.0,0,0,554,61.5,0,9.8
12,0,7,0,0,Rain,25.1,0.01,0,0,432,42.9,1,14.0
13,0,7,0,0,Cloudy,18.1,0.0,0,1,445,19.6,3,30.7
14,0,7,0,0,Snow,31.8,0.2,0,0,389,56.4,0,10.6
15,0,7,0,0,Rain,17.0,0.28,0,1,261,22.3,2,26.9
16,0,7,0,0,Snow,21.0,0.71,0,0,444,48.8,1,12.3
17,0,7,0,1,Clear,11.1,0.0,0,0,821,13.0,3,46.3
18,0,7,0,1,Rain,7.4,0.65,0,0,935,13.8,3,43.5
19,0,7,0,1,Fog,9.3,0.0,0,0,1091,32.0,2,18.8
20,0,7,0,0,Clear,23.5,0.0,0,0,468,55.4,0,10.8
21,0,7,0,0,Cloudy,5.6,0.0,0,0,443,47.1,1,12.7
22,0,7,0,0,Clear,22.7,0.0,0,0,522,60.8,0,9.9
23,0,7,0,0,Clear,23.7,0.0,0,0,462,48.5,1,12.4
0,1,7,0,0,Clear,8.5,0.0,0,0,440,63.6,0,9.4
1,1,7,0,0,Rain,40.1,0.24,0,0,368,47.8,1,12.5
2,1,7,0,0,Clear,16.9,0.0,1,0,512,52.5,0,11.4
3,1,7,0,0,Snow,34.8,0.04,0,0,455,48.8,1,12.3
4,1,7,0,0,Snow,23.8,0.02,0,0,351,53.4,0,11.2
5,1,7,0,0,Rain,12.4,0.62,0,0,335,47.5,1,12.6
6,1,7,0,0,Clear,15.7,0.0,1,0,541,60.7,0,9.9
7,1,7,0,1,Cloudy,5.9,0.0,0,0,1042,36.9,1,16.3
8,1,7,0,1,Rain,35.7,1.69,0,0,831,10.0,3,60.0
9,1,7,0,1,Rain,16.0,1.22,0,0,847,17.0,3,35.3
10,1,7,0,0,Clear,35.7,0.0,0,0,523,42.9,1,14.0
11,1,7,0,0,Fog,13.9,0.0,0,0,445,72.1,0,8.3
12,1,7,0,0,Fog,4.7,0.0,0,0,590,38.9,1,15.4
13,1,7,0,0,Fog,8.0,0.0,0,0,549,47.3,1,12.7
14,1,7,0,0,Clear,7.3,0.0,0,0,499,73.8,0,8.1
15,1,7,0,0,Snow,15.9,0.27,0,0,432,60.3,0,9.9
16,1,7,0,0,Rain,27.4,0.04,1,0,347,37.4,1,16.0
17,1,7,0,1,Snow,21.2,0.03,0,0,658,64.8,0,9.3
18,1,7,0,1,Rain,30.2,0.65,0,0,939,10.6,3,56.5
19,1,7,0,1,Fog,7.9,0.0,0,0,717,46.2,1,13.0
20,1,7,0,0,Fog,25.8,0.0,0,0,506,46.7,1,12.9
21,1,7,0,0,Snow,16.9,0.17,0,0,332,52.2,0,11.5
22,1,7,0,0,Fog,14.3,0.0,0,0,604,61.0,0,9.8
23,1,7,0,0,Fog,19.9,0.0,0,1,498,32.9,2,18.2
0,2,7,0,0,Cloudy,15.5,0.0,0,0,400,57.8,0,10.4
1,2,7,0,0,Fog,13.6,0.0,0,0,510,50.9,0,11.8
2,2,7,0,0,Clear,20.6,0.0,0,0,526,47.9,1,12.5
3,2,7,0,0,Fog,24.1,0.0,0,0,478,56.0,0,10.7
4,2,7,0,0,Cloudy,29.6,0.0,0,0,439,57.2,0,10.5
5,2,7,0,0,Clear,18.8,0.0,0,0,474,69.0,0,8.7
6,2,7,0,0,Fog,12.8,0.0,0,0,472,34.9,2,17.2
7,2,7,0,1,Clear,30.9,0.0,0,0,1042,23.6,2,25.4
8,2,7,0,1,Rain,39.8,0.53,0,0,928,10.0,3,60.0
9,2,7,0,1,Fog,21.7,0.0,0,0,1010,10.0,3,60.0
10,2,7,0,0,Rain,6.5,0.11,0,0,388,76.4,0,7.9
11,2,7,0,0,Fog,11.9,0.0,0,0,459,42.6,1,14.1
12,2,7,0,0,Cloudy,25.6,0.0,0,0,507,70.9,0,8.5
13,2,7,0,0,Cloudy,26.7,0.0,0,0,431,51.9,0,11.6
14,2,7,0,0,Rain,33.7,0.3,0,0,419,42.5,1,14.1
15,2,7,0,0,Clear,9.5,0.0,1,0,531,62.6,0,9.6
16,2,7,0,0,Fog,20.0,0.0,1,0,524,36.1,1,16.6
17,2,7,0,1,Clear,14.0,0.0,0,0,1046,11.3,3,52.9
18,2,7,0,1,Fog,36.1,0.0,0,0,987,10.0,3,60.0
19,2,7,0,1,Cloudy,34.8,0.0,0,0,1010,13.8,3,43.3
20,2,7,0,0,Snow,21.3,1.53,0,0,390,33.5,2,17.9
21,2,7,0,0,Clear,13.9,0.0,0,0,441,59.6,0,10.1
22,2,7,0,0,Rain,16.0,0.76,0,0,424,55.6,0,10.8
23,2,7,0,0,Fog,36.7,0.0,0,0,471,34.6,2,17.3
0,3,7,0,0,Cloudy,30.1,0.0,0,0,477,73.2,0,8.2
1,3,7,0,0,Rain,13.1,0.29,0,0,401,51.1,0,11.8
2,3,7,0,0,Snow,31.6,0.53,0,0,419,29.4,2,20.4
3,3,7,0,0,Fog,15.9,0.0,0,0,503,32.3,2,18.6
4,3,7,0,0,Snow,29.7,0.73,1,0,343,34.9,2,17.2
5,3,7,0,0,Clear,28.3,0.0,0,0,546,53.3,0,11.3
6,3,7,0,0,Cloudy,5.8,0.0,0,0,529,44.3,1,13.6
7,3,7,0,1,Snow,21.5,0.83,0,0,1039,10.0,3,60.0
8,3,7,0,1,Snow,31.4,0.2,1,0,817,26.6,2,22.6
9,3,7,0,1,Cloudy,9.3,0.0,0,0,822,41.5,1,14.5
10,3,7,0,0,Cloudy,20.7,0.0,0,0,503,67.9,0,8.8
11,3,7,0,0,Cloudy,20.4,0.0,0,0,415,71.3,0,8.4
12,3,7,0,0,Cloudy,-0.0,0.0,0,0,479,72.1,0,8.3
13,3,7,0,0,Snow,16.4,0.45,0,0,314,31.0,2,19.4
14,3,7,0,0,Rain,29.4,0.01,0,0,416,50.7,0,11.8
15,3,7,0,0,Clear,18.2,0.0,0,0,438,66.4,0,9.0
16,3,7,0,0,Fog,24.6,0.0,0,0,482,43.1,1,13.9
17,3,7,0,1,Rain,24.7,0.27,1,0,1008,17.0,3,35.3
18,3,7,0,1,Rain,20.8,1.21,0,0,1069,13.9,3,43.2
19,3,7,0,1,Fog,15.4,0.0,0,0,1031,22.2,2,27.0
20,3,7,0,0,Cloudy,15.2,0.0,0,0,540,56.7,0,10.6
21,3,7,0,0,Cloudy,21.1,0.0,0,1,410,28.6,2,20.9
22,3,7,0,0,Cloudy,7.6,0.0,0,0,471,72.6,0,8.3
23,3,7,0,0,Rain,21.4,0.2,0,0,308,41.5,1,14.5
0,4,7,0,0,Rain,18.5,0.0,0,0,373,52.0,0,11.5
1,4,7,0,0,Clear,29.9,0.0,0,0,501,84.8,0,7.1
2,4,7,0,0,Snow,28.2,0.14,0,0,438,31.5,2,19.1
3,4,7,0,0,Snow,16.3,0.71,0,0,506,61.7,0,9.7
4,4,7,0,0,Fog,26.3,0.0,0,0,441,47.3,1,12.7
5,4,7,0,0,Clear,32.6,0.0,0,0,472,71.2,0,8.4
6,4,7,0,0,Cloudy,24.7,0.0,0,0,503,53.0,0,11.3
7,4,7,0,1,Cloudy,19.1,0.0,0,1,740,36.3,1,16.5
8,4,7,0,1,Snow,11.1,1.47,0,0,764,10.0,3,60.0
9,4,7,0,1,Clear,22.5,0.0,0,0,750,25.5,2,23.5
10,4,7,0,0,Cloudy,26.8,0.0,1,0,508,58.7,0,10.2
11,4,7,0,0,Clear,31.4,0.0,0,0,486,72.3,0,8.3
12,4,7,0,0,Cloudy,9.3,0.0,0,0,441,58.6,0,10.2
13,4,7,0,0,Cloudy,20.0,0.0,0,0,457,57.2,0,10.5
14,4,7,0,0,Fog,33.6,0.0,0,0,480,25.6,2,23.4
15,4,7,0,0,Clear,2.6,0.0,0,1,467,38.5,1,15.6
16,4,7,0,0,Cloudy,15.6,0.0,0,0,541,62.6,0,9.6
17,4,7,0,1,Cloudy,32.7,0.0,0,0,1069,14.6,3,41.2
18,4,7,0,1,Clear,33.2,0.0,0,1,753,10.0,3,60.0
19,4,7,0,1,Snow,19.6,0.43,0,0,973,10.0,3,60.0
20,4,7,0,0,Cloudy,19.3,0.0,1,0,474,57.9,0,10.4
21,4,7,0,0,Clear,10.3,0.0,0,0,520,70.8,0,8.5
22,4,7,0,0,Clear,11.8,0.0,0,0,564,61.1,0,9.8
23,4,7,0,0,Snow,22.4,0.27,0,0,457,40.6,1,14.8
0,5,7,1,0,Fog,37.0,0.0,0,0,334,35.8,1,16.8
1,5,7,1,0,Fog,15.7,0.0,0,0,312,70.1,0,8.6
2,5,7,1,0,Clear,43.6,0.0,0,0,326,66.2,0,9.1
3,5,7,1,0,Rain,13.9,1.48,0,0,212,56.1,0,10.7
4,5,7,1,0,Cloudy,32.7,0.0,1,0,342,71.2,0,8.4
5,5,7,1,0,Rain,42.2,1.31,0,0,295,80.5,0,7.5
6,5,7,1,0,Cloudy,11.7,0.0,0,0,100,63.4,0,9.5
7,5,7,1,1,Clear,30.8,0.0,0,0,898,39.3,1,15.3
8,5,7,1,1,Fog,16.6,0.0,0,0,932,10.0,3,60.0
9,5,7,1,1,Fog,10.2,0.0,0,0,647,35.7,1,16.8
10,5,7,1,0,Fog,13.8,0.0,0,0,409,48.3,1,12.4
11,5,7,1,0,Snow,8.2,1.27,0,0,218,57.4,0,10.5
12,5,7,1,0,Clear,34.4,0.0,0,0,358,61.4,0,9.8
13,5,7,1,0,Snow,8.4,0.24,0,0,172,10.3,3,58.3
14,5,7,1,0,Rain,16.6,0.03,0,0,192,59.9,0,10.0
15,5,7,1,0,Snow,17.0,0.33,0,0,100,27.1,2,22.1
16,5,7,1,0,Fog,18.0,0.0,0,0,239,45.1,1,13.3
17,5,7,1,1,Cloudy,13.7,0.0,0,0,1015,42.9,1,14.0
18,5,7,1,1,Fog,7.3,0.0,0,0,775,37.6,1,16.0
19,5,7,1,1,Clear,15.7,0.0,0,0,850,10.0,3,60.0
20,5,7,1,0,Rain,8.7,0.7,0,0,100,39.2,1,15.3
21,5,7,1,0,Rain,27.1,1.8,0,0,171,58.7,0,10.2
22,5,7,1,0,Rain,19.0,0.01,0,0,201,31.4,2,19.1
23,5,7,1,0,Cloudy,27.7,0.0,0,0,220,32.2,2,18.7
0,6,7,1,0,Rain,19.8,0.28,0,0,272,63.2,0,9.5
1,6,7,1,0,Rain,33.4,0.1,0,0,152,38.2,1,15.7
2,6,7,1,0,Rain,25.1,2.6,0,0,100,63.4,0,9.5
3,6,7,1,0,Cloudy,36.3,0.0,0,0,213,51.9,0,11.6
4,6,7,1,0,Clear,1.4,0.0,1,0,325,55.1,0,10.9
5,6,7,1,0,Fog,23.6,0.0,1,0,255,46.5,1,12.9
6,6,7,1,0,Snow,3.5,0.44,0,0,150,27.4,2,21.9
7,6,7,1,1,Rain,16.3,0.28,0,0,844,16.1,3,37.3
8,6,7,1,1,Clear,27.3,0.0,0,0,936,11.6,3,51.6
9,6,7,1,1,Cloudy,16.7,0.0,0,0,909,10.0,3,60.0
10,6,7,1,0,Fog,21.2,0.0,0,0,400,44.9,1,13.4
11,6,7,1,0,Fog,19.8,0.0,0,0,117,64.9,0,9.2
12,6,7,1,0,Clear,15.1,0.0,0,0,411,53.4,0,11.2
13,6,7,1,0,Clear,23.0,0.0,0,0,294,54.0,0,11.1
14,6,7,1,0,Snow,24.8,0.43,0,0,222,26.7,2,22.5
15,6,7,1,0,Rain,32.8,0.22,0,0,140,45.0,1,13.3
16,6,7,1,0,Fog,26.2,0.0,0,0,406,66.2,0,9.1
17,6,7,1,1,Snow,25.1,0.56,0,0,550,13.8,3,43.5
18,6,7,1,1,Clear,14.8,0.0,0,0,779,34.6,2,17.4
19,6,7,1,1,Fog,13.2,0.0,0,1,573,10.0,3,60.0
20,6,7,1,0,Fog,7.9,0.0,0,0,277,40.5,1,14.8
21,6,7,1,0,Cloudy,31.4,0.0,0,0,453,61.1,0,9.8
22,6,7,1,0,Clear,40.1,0.0,0,0,231,58.6,0,10.2
23,6,7,1,0,Rain,-5.7,1.69,0,0,257,51.7,0,11.6
0,0,7,0,0,Snow,11.0,0.6,0,0,445,49.6,1,12.1
1,0,7,0,0,Clear,30.5,0.0,0,0,501,37.2,1,16.1
2,0,7,0,0,Cloudy,22.5,0.0,0,0,538,50.5,0,11.9
3,0,7,0,0,Clear,17.5,0.0,0,0,442,34.3,2,17.5
4,0,7,0,0,Rain,30.3,0.46,0,0,412,44.1,1,13.6
5,0,7,0,0,Fog,35.6,0.0,0,0,544,45.7,1,13.1
6,0,7,0,0,Fog,9.9,0.0,0,1,345,10.5,3,56.9
7,0,7,0,1,Clear,19.2,0.0,0,0,1057,20.4,2,29.4
8,0,7,0,1,Fog,17.3,0.0,0,0,769,12.5,3,48.0
9,0,7,0,1,Fog,18.5,0.0,0,0,827,10.0,3,60.0
10,0,7,0,0,Cloudy,29.2,0.0,0,0,575,47.2,1,12.7
11,0,7,0,0,Clear,34.8,0.0,0,0,534,51.1,0,11.7
12,0,7,0,0,Rain,16.7,0.33,0,0,454,44.2,1,13.6
13,0,7,0,0,Fog,14.8,0.0,0,0,514,71.0,0,8.4
14,0,7,0,0,Cloudy,13.1,0.0,0,0,449,58.9,0,10.2
15,0,7,0,0,Fog,30.3,0.0,0,0,428,67.5,0,8.9
16,0,7,0,0,Clear,18.3,0.0,0,0,463,44.0,1,13.6
